State,Date,zori,cpi,property_tax,population,property_crime,burglary,larceny,motor_vehicle_theft,gdp,personal_consumption,personal_income,unemployment_rates,house_price_index,housing_units
PA,2015-08-01,213651740625.1447,238.316,1439.774095,12791904.0,231941.0,39573.0,180236.0,12132.0,681854.9,520049.5,646320700000.0,5.3,363.27,1130000.0
PA,2015-09-01,143680271326.65494,237.945,1439.774095,12791904.0,231941.0,39573.0,180236.0,12132.0,681854.9,520049.5,646320700000.0,5.3,363.27,1224000.0
PA,2015-10-01,73709122898.65897,237.838,1439.774095,12791904.0,231941.0,39573.0,180236.0,12132.0,684065.8,520049.5,651457400000.0,5.3,363.27,1058000.0
PA,2015-11-01,3737974444.8845167,237.336,1439.774095,12791904.0,231941.0,39573.0,180236.0,12132.0,684065.8,520049.5,651457400000.0,5.2,366.62,1172000.0
PA,2015-12-01,3738133538.0300436,236.525,1439.774095,12791904.0,231941.0,39573.0,180236.0,12132.0,684065.8,520049.5,651457400000.0,5.3,366.62,1146000.0
PA,2016-01-01,3737853504.190124,236.916,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,685221.1,531332.5,654061900000.0,5.3,366.62,1092000.0
PA,2016-02-01,3737853486.925968,237.111,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,685221.1,531332.5,654061900000.0,5.3,373.5,1225000.0
PA,2016-03-01,3737853495.269949,238.132,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,685221.1,531332.5,654061900000.0,5.3,373.5,1111000.0
PA,2016-04-01,19484944616.074837,239.261,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,686226.4,531332.5,657641800000.0,5.4,373.5,1163000.0
PA,2016-05-01,35232467279.06328,240.229,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,686226.4,531332.5,657641800000.0,5.4,380.14,1148000.0
PA,2016-06-01,50980250678.946434,241.018,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,686226.4,531332.5,657641800000.0,5.4,380.14,1203000.0
PA,2016-07-01,49743399668.23067,240.628,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,691450.6,531332.5,665197800000.0,5.4,380.14,1239000.0
PA,2016-08-01,48505502347.66981,240.849,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,691450.6,531332.5,665197800000.0,5.4,383.12,1171000.0
PA,2016-09-01,30630740424.282066,241.428,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,691450.6,531332.5,665197800000.0,5.4,383.12,1068000.0
PA,2016-10-01,12756837189.396202,241.729,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,690539.4,531332.5,667738800000.0,5.3,383.12,1313000.0
PA,2016-11-01,6625538563.967075,241.353,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,690539.4,531332.5,667738800000.0,5.3,385.94,1140000.0
PA,2016-12-01,494239913.0185251,241.432,1477.602127,12787085.0,222394.0,35178.0,174147.0,13069.0,690539.4,531332.5,667738800000.0,5.2,385.94,1252000.0
PA,2017-01-01,266351235.41191497,242.839,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,688782.7,549291.5,668980500000.0,5.2,385.94,1190000.0
PA,2017-02-01,38884355.64601436,243.60299999999998,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,688782.7,549291.5,668980500000.0,5.1,394.58,1271000.0
PA,2017-03-01,42709532.06026784,243.80099999999996,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,688782.7,549291.5,668980500000.0,5.1,394.58,1190000.0
PA,2017-04-01,46534700.172724456,244.52399999999997,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,691571.2,549291.5,673933000000.0,5.0,394.58,1146000.0
PA,2017-05-01,51065571.15464585,244.733,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,691571.2,549291.5,673933000000.0,5.0,400.67,1157000.0
PA,2017-06-01,55623660.45823459,244.955,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,691571.2,549291.5,673933000000.0,4.9,400.67,1249000.0
PA,2017-07-01,64563415.98434779,244.786,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,697867.9,549291.5,683483200000.0,4.9,400.67,1206000.0
PA,2017-08-01,57069326.14228432,245.519,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,697867.9,549291.5,683483200000.0,4.9,404.0,1159000.0
PA,2017-09-01,38923531.20126227,246.81899999999996,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,697867.9,549291.5,683483200000.0,4.9,404.0,1181000.0
PA,2017-10-01,20236777.070201255,246.66300000000004,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,698724.1,549291.5,692084000000.0,4.9,404.0,1257000.0
PA,2017-11-01,7345673.29598662,246.669,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,698724.1,549291.5,692084000000.0,4.9,409.71,1273000.0
PA,2017-12-01,1999519.0229468355,246.52399999999997,1530.176989,12790447.0,210316.0,31925.0,165434.0,12957.0,698724.1,549291.5,692084000000.0,4.9,409.71,1177000.0
PA,2018-01-01,577641.166898526,247.867,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,699585.0,577035.9,703476500000.0,4.8,409.71,1301000.0
PA,2018-02-01,423849.53914069396,248.991,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,699585.0,577035.9,703476500000.0,4.7,417.26,1279000.0
PA,2018-03-01,122247.59003072958,249.554,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,699585.0,577035.9,703476500000.0,4.6,417.26,1324000.0
PA,2018-04-01,428454.33335653745,250.546,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,702735.0,577035.9,710825800000.0,4.5,417.26,1286000.0
PA,2018-05-01,736446.7330185481,251.588,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,702735.0,577035.9,710825800000.0,4.4,422.35,1358000.0
PA,2018-06-01,1128963.7248458513,251.989,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,702735.0,577035.9,710825800000.0,4.4,422.35,1199000.0
PA,2018-07-01,1318400.9410521,252.00599999999997,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,705819.5,577035.9,722391600000.0,4.3,422.35,1199000.0
PA,2018-08-01,1195005.3672013294,252.146,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,705819.5,577035.9,722391600000.0,4.3,423.81,1289000.0
PA,2018-09-01,851613.5940904081,252.439,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,705819.5,577035.9,722391600000.0,4.3,423.81,1247000.0
PA,2018-10-01,489649.6939620662,252.885,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,707644.4,577035.9,728652300000.0,4.3,423.81,1220000.0
PA,2018-11-01,234310.1623107051,252.03800000000004,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,707644.4,577035.9,728652300000.0,4.4,428.52,1177000.0
PA,2018-12-01,92225.3325721897,251.233,1583.561273,12800922.0,190633.0,27054.0,150441.0,13138.0,707644.4,577035.9,728652300000.0,4.4,428.52,1089000.0
PA,2019-01-01,35185.32806080406,251.71199999999996,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,709316.3,594860.8,733177800000.0,4.4,428.52,1232000.0
PA,2019-02-01,29352.435371533356,252.776,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,709316.3,594860.8,733177800000.0,4.4,435.66,1129000.0
PA,2019-03-01,11230.246705600994,254.20199999999997,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,709316.3,594860.8,733177800000.0,4.4,435.66,1200000.0
PA,2019-04-01,32782.35522270276,255.54800000000003,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,714917.9,594860.8,735849800000.0,4.4,435.66,1280000.0
PA,2019-05-01,54582.13814376552,256.092,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,714917.9,594860.8,735849800000.0,4.3,441.19,1308000.0
PA,2019-06-01,80966.82009948452,256.143,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,714917.9,594860.8,735849800000.0,4.3,441.19,1235000.0
PA,2019-07-01,93032.07625183447,256.571,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,719083.5,594860.8,736906300000.0,4.4,441.19,1232000.0
PA,2019-08-01,92157.77551380868,256.558,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,719083.5,594860.8,736906300000.0,4.5,445.13,1370000.0
PA,2019-09-01,71913.88047064235,256.759,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,719083.5,594860.8,736906300000.0,4.5,445.13,1297000.0
PA,2019-10-01,46707.15520470704,257.346,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,721375.7,594860.8,742709700000.0,4.6,445.13,1328000.0
PA,2019-11-01,24150.3120043708,257.208,1631.631616,12798883.0,179670.0,23324.0,143937.0,12409.0,721375.7,594860.8,742709700000.0,4.6,355.3,1343000.0
RI,2015-02-01,722.5396903041716,234.722,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52630.8,41710.4,51896400000.0,6.5,355.3,886000.0
RI,2015-03-01,744.141914188763,236.119,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52630.8,41710.4,51896400000.0,6.4,355.3,960000.0
RI,2015-04-01,751.3610918684672,236.599,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52908.59999999999,41710.4,52382100000.0,6.299999999999999,355.3,1190000.0
RI,2015-05-01,764.6112968739478,237.80499999999998,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52908.59999999999,41710.4,52382100000.0,6.200000000000001,360.36,1079000.0
RI,2015-06-01,769.5327680116009,238.638,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52908.59999999999,41710.4,52382100000.0,6.0,360.36,1205000.0
RI,2015-07-01,773.7426148980115,238.65400000000002,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52652.40000000001,41710.4,52576500000.0,5.9,360.36,1146000.0
RI,2015-08-01,765.6890012402279,238.31600000000003,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52652.40000000001,41710.4,52576500000.0,5.8,363.27,1130000.0
RI,2015-09-01,763.0693695175954,237.94500000000002,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,52652.40000000001,41710.4,52576500000.0,5.7,363.27,1224000.0
RI,2015-10-01,767.9895725318444,237.838,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,53084.5,41710.4,52935300000.0,5.7,363.27,1058000.0
RI,2015-11-01,775.0578519767682,237.336,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,53084.5,41710.4,52935300000.0,5.6,366.62,1172000.0
RI,2015-12-01,793.6420552961195,236.52500000000003,2339.767546,1055607.0,20038.0,3938.0,14714.0,1386.0,53084.5,41710.4,52935300000.0,5.6,366.62,1146000.0
RI,2016-01-01,791.343023658071,236.916,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52347.2,42732.8,52577500000.0,5.6,366.62,1092000.0
RI,2016-02-01,805.1729120341673,237.11100000000002,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52347.2,42732.8,52577500000.0,5.5,373.5,1225000.0
RI,2016-03-01,819.7605838752345,238.132,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52347.2,42732.8,52577500000.0,5.4,373.5,1111000.0
RI,2016-04-01,835.18308216941,239.261,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52769.2,42732.8,52992300000.0,5.4,373.5,1163000.0
RI,2016-05-01,845.5443016178261,240.229,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52769.2,42732.8,52992300000.0,5.4,380.14,1148000.0
RI,2016-06-01,859.0005785461345,241.01799999999997,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,52769.2,42732.8,52992300000.0,5.3,380.14,1203000.0
RI,2016-07-01,866.2155781747099,240.62800000000001,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53461.7,42732.8,53644000000.0,5.3,380.14,1239000.0
RI,2016-08-01,876.6786873201911,240.849,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53461.7,42732.8,53644000000.0,5.2,383.12,1171000.0
RI,2016-09-01,867.7448238553292,241.42800000000003,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53461.7,42732.8,53644000000.0,5.1,383.12,1068000.0
RI,2016-10-01,881.9701866145019,241.729,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53032.40000000001,42732.8,53704900000.0,5.0,383.12,1313000.0
RI,2016-11-01,887.509606497515,241.353,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53032.40000000001,42732.8,53704900000.0,4.9,385.94,1140000.0
RI,2016-12-01,891.9418238053861,241.43200000000002,2415.155177,1057566.0,18910.0,3650.0,14157.0,1103.0,53032.40000000001,42732.8,53704900000.0,4.8,385.94,1252000.0
RI,2017-01-01,900.5727408888733,242.839,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52249.5,44085.6,54081600000.0,4.6,385.94,1190000.0
RI,2017-02-01,914.8183743206894,243.603,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52249.5,44085.6,54081600000.0,4.5,394.58,1271000.0
RI,2017-03-01,933.8414683305497,243.801,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52249.5,44085.6,54081600000.0,4.5,394.58,1190000.0
RI,2017-04-01,937.9738783101699,244.524,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52482.8,44085.6,54856200000.0,4.4,394.58,1146000.0
RI,2017-05-01,947.7392008732762,244.733,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52482.8,44085.6,54856200000.0,4.4,400.67,1157000.0
RI,2017-06-01,969.8541633176395,244.955,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52482.8,44085.6,54856200000.0,4.4,400.67,1249000.0
RI,2017-07-01,983.3072615445632,244.786,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,53040.09999999999,44085.6,56053700000.0,4.5,400.67,1206000.0
RI,2017-08-01,1000.6322755721042,245.519,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,53040.09999999999,44085.6,56053700000.0,4.5,404.0,1159000.0
RI,2017-09-01,999.1325090277089,246.819,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,53040.09999999999,44085.6,56053700000.0,4.6,404.0,1181000.0
RI,2017-10-01,1003.7608502033366,246.66300000000004,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52662.8,44085.6,56212300000.0,4.6,404.0,1257000.0
RI,2017-11-01,997.7012035787415,246.669,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52662.8,44085.6,56212300000.0,4.6,409.71,1273000.0
RI,2017-12-01,1002.8792871218449,246.524,2408.917345,1056486.0,18585.0,3219.0,13882.0,1484.0,52662.8,44085.6,56212300000.0,4.5,409.71,1177000.0
RI,2018-01-01,1013.0363228150699,247.86699999999996,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52330.59999999999,45923.0,56766600000.0,4.5,409.71,1301000.0
RI,2018-02-01,1014.3505998272055,248.99100000000004,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52330.59999999999,45923.0,56766600000.0,4.3,417.26,1279000.0
RI,2018-03-01,1023.7831766759488,249.554,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52330.59999999999,45923.0,56766600000.0,4.2,417.26,1324000.0
RI,2018-04-01,1045.0426650321326,250.54599999999996,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52733.59999999999,45923.0,57128000000.0,4.1,417.26,1286000.0
RI,2018-05-01,1052.9658254547799,251.588,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52733.59999999999,45923.0,57128000000.0,4.0,422.35,1358000.0
RI,2018-06-01,1056.1284477256615,251.989,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52733.59999999999,45923.0,57128000000.0,4.0,422.35,1199000.0
RI,2018-07-01,1056.7154360976115,252.006,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52284.09999999999,45923.0,57395100000.0,3.8999999999999995,422.35,1199000.0
RI,2018-08-01,1064.3926002374237,252.146,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52284.09999999999,45923.0,57395100000.0,4.0,423.81,1289000.0
RI,2018-09-01,1068.6804580899109,252.439,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52284.09999999999,45923.0,57395100000.0,4.0,423.81,1247000.0
RI,2018-10-01,1066.6392740071042,252.885,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52627.09999999999,45923.0,58197600000.0,4.0,423.81,1220000.0
RI,2018-11-01,1072.3466587934624,252.03800000000004,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52627.09999999999,45923.0,58197600000.0,4.0,428.52,1177000.0
RI,2018-12-01,1090.3856609487157,251.233,2479.775072,1058287.0,17625.0,2817.0,13270.0,1538.0,52627.09999999999,45923.0,58197600000.0,3.8999999999999995,428.52,1089000.0
RI,2019-01-01,1109.2239159092894,251.71199999999996,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53058.40000000001,47197.9,59474500000.0,3.8,428.52,1232000.0
RI,2019-02-01,1122.9632915957359,252.776,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53058.40000000001,47197.9,59474500000.0,3.6000000000000005,435.66,1129000.0
RI,2019-03-01,1142.7514252959297,254.202,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53058.40000000001,47197.9,59474500000.0,3.5,435.66,1200000.0
RI,2019-04-01,1147.8062431473609,255.548,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53335.09999999999,47197.9,59883300000.0,3.3999999999999995,435.66,1280000.0
RI,2019-05-01,1151.227062865935,256.092,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53335.09999999999,47197.9,59883300000.0,3.3999999999999995,441.19,1308000.0
RI,2019-06-01,1160.598993608222,256.143,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53335.09999999999,47197.9,59883300000.0,3.5,441.19,1235000.0
RI,2019-07-01,1163.7681471544877,256.571,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53049.90000000001,47197.9,59824100000.0,3.6000000000000005,441.19,1232000.0
RI,2019-08-01,1184.6476841894696,256.558,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53049.90000000001,47197.9,59824100000.0,3.6000000000000005,445.13,1370000.0
RI,2019-09-01,1182.2661450232265,256.759,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53049.90000000001,47197.9,59824100000.0,3.6000000000000005,445.13,1297000.0
RI,2019-10-01,1190.2433839034209,257.346,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53456.5,47197.9,60453700000.0,3.6000000000000005,445.13,1328000.0
RI,2019-11-01,1182.7659914788528,257.208,2502.105515,1058158.0,16312.0,2321.0,12628.0,1363.0,53456.5,47197.9,60453700000.0,3.5,355.3,1343000.0
SC,2015-02-01,810.3974818045831,234.72200000000004,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,189194.9,165037.1,190533900000.0,6.4,355.3,886000.0
SC,2015-03-01,813.6885973732485,236.119,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,189194.9,165037.1,190533900000.0,6.3,355.3,960000.0
SC,2015-04-01,813.4552368170145,236.599,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,190853.5,165037.1,193116900000.0,6.2,355.3,1190000.0
SC,2015-05-01,820.1384406566724,237.805,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,190853.5,165037.1,193116900000.0,6.1,360.36,1079000.0
SC,2015-06-01,833.9324640179497,238.638,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,190853.5,165037.1,193116900000.0,6.0,360.36,1205000.0
SC,2015-07-01,837.7766052679051,238.654,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,193517.9,165037.1,195871600000.0,5.8,360.36,1146000.0
SC,2015-08-01,843.9588597816364,238.31599999999997,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,193517.9,165037.1,195871600000.0,5.7,363.27,1130000.0
SC,2015-09-01,845.4121455084614,237.945,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,193517.9,165037.1,195871600000.0,5.6,363.27,1224000.0
SC,2015-10-01,852.9144577179204,237.83800000000002,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,194513.1,165037.1,197934000000.0,5.5,363.27,1058000.0
SC,2015-11-01,858.6153794086858,237.336,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,194513.1,165037.1,197934000000.0,5.4,366.62,1172000.0
SC,2015-12-01,854.278624134921,236.525,1118.889425,4894834.0,162830.0,34942.0,114778.0,13110.0,194513.1,165037.1,197934000000.0,5.4,366.62,1146000.0
SC,2016-01-01,855.9145722411453,236.916,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,195759.5,171796.1,199089400000.0,5.3,366.62,1092000.0
SC,2016-02-01,861.6600405830517,237.11099999999996,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,195759.5,171796.1,199089400000.0,5.3,373.5,1225000.0
SC,2016-03-01,859.8464638926905,238.132,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,195759.5,171796.1,199089400000.0,5.2,373.5,1111000.0
SC,2016-04-01,862.2338247589562,239.26100000000002,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,197491.2,171796.1,200933100000.0,5.1,373.5,1163000.0
SC,2016-05-01,863.9770443929585,240.22899999999998,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,197491.2,171796.1,200933100000.0,5.1,380.14,1148000.0
SC,2016-06-01,886.9075950497141,241.01799999999997,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,197491.2,171796.1,200933100000.0,5.0,380.14,1203000.0
SC,2016-07-01,887.6324105496512,240.628,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,198554.3,171796.1,203063900000.0,4.9,380.14,1239000.0
SC,2016-08-01,890.9504962604564,240.849,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,198554.3,171796.1,203063900000.0,4.8,383.12,1171000.0
SC,2016-09-01,892.5394314030821,241.42799999999997,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,198554.3,171796.1,203063900000.0,4.7,383.12,1068000.0
SC,2016-10-01,904.7202413368905,241.72899999999998,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,200217.7,171796.1,205775100000.0,4.6,383.12,1313000.0
SC,2016-11-01,893.6785176607373,241.353,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,200217.7,171796.1,205775100000.0,4.5,385.94,1140000.0
SC,2016-12-01,895.9950688527873,241.43199999999996,1163.862332,4959822.0,161534.0,33149.0,114455.0,13930.0,200217.7,171796.1,205775100000.0,4.5,385.94,1252000.0
SC,2017-01-01,898.6207212861034,242.839,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,201568.8,179271.7,209497000000.0,4.4,385.94,1190000.0
SC,2017-02-01,923.161845252422,243.603,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,201568.8,179271.7,209497000000.0,4.3,394.58,1271000.0
SC,2017-03-01,925.305408981586,243.801,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,201568.8,179271.7,209497000000.0,4.2,394.58,1190000.0
SC,2017-04-01,918.4012783289172,244.52399999999997,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202106.1,179271.7,211759800000.0,4.2,394.58,1146000.0
SC,2017-05-01,924.2898829653519,244.733,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202106.1,179271.7,211759800000.0,4.1,400.67,1157000.0
SC,2017-06-01,940.1295282149513,244.955,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202106.1,179271.7,211759800000.0,4.1,400.67,1249000.0
SC,2017-07-01,954.2772875315532,244.786,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202355.6,179271.7,213436100000.0,4.2,400.67,1206000.0
SC,2017-08-01,952.0677122643887,245.519,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202355.6,179271.7,213436100000.0,4.2,404.0,1159000.0
SC,2017-09-01,955.8103310538196,246.81900000000002,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,202355.6,179271.7,213436100000.0,4.2,404.0,1181000.0
SC,2017-10-01,958.549841692006,246.663,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,203946.6,179271.7,215812500000.0,4.2,404.0,1257000.0
SC,2017-11-01,970.6752897696166,246.669,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,203946.6,179271.7,215812500000.0,4.2,409.71,1273000.0
SC,2017-12-01,973.791683293182,246.52399999999997,1201.2177,5021219.0,160368.0,31165.0,114931.0,14272.0,203946.6,179271.7,215812500000.0,4.1,409.71,1177000.0
SC,2018-01-01,981.9935822746186,247.86700000000002,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,205922.9,188549.4,218617800000.0,3.9,409.71,1301000.0
SC,2018-02-01,980.7819114093454,248.99100000000004,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,205922.9,188549.4,218617800000.0,3.7,417.26,1279000.0
SC,2018-03-01,982.5836118200405,249.554,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,205922.9,188549.4,218617800000.0,3.5,417.26,1324000.0
SC,2018-04-01,982.7769596551819,250.546,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,207769.0,188549.4,221005800000.0,3.3,417.26,1286000.0
SC,2018-05-01,988.9329716398433,251.58800000000002,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,207769.0,188549.4,221005800000.0,3.3,422.35,1358000.0
SC,2018-06-01,1002.2437827553085,251.98899999999998,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,207769.0,188549.4,221005800000.0,3.3,422.35,1199000.0
SC,2018-07-01,1009.3749575117178,252.006,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,208209.0,188549.4,223840800000.0,3.3,422.35,1199000.0
SC,2018-08-01,1019.4202815792511,252.14600000000002,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,208209.0,188549.4,223840800000.0,3.3,423.81,1289000.0
SC,2018-09-01,1033.0726378162024,252.439,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,208209.0,188549.4,223840800000.0,3.3,423.81,1247000.0
SC,2018-10-01,1046.302284879155,252.885,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,209189.7,188549.4,226794300000.0,3.3,423.81,1220000.0
SC,2018-11-01,1048.4563808803828,252.038,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,209189.7,188549.4,226794300000.0,3.3,428.52,1177000.0
SC,2018-12-01,1042.8323615435609,251.233,1202.265265,5084156.0,156330.0,29957.0,111427.0,14946.0,209189.7,188549.4,226794300000.0,3.3,428.52,1089000.0
SC,2019-01-01,1038.6892282408464,251.712,1253.791724,5157702.0,151970.0,27439.0,109366.0,15165.0,211188.1,196624.4,231953500000.0,3.2,428.52,1232000.0
SC,2019-02-01,1043.086308975713,252.776,1253.791724,5157702.0,151970.0,27439.0,109366.0,15165.0,211188.1,196624.4,231953500000.0,3.2,435.66,1129000.0
